Seriation_Number	Assemblage	6199204-1-2	7517650-0-1	1-4-1161219	4-2861487-1	4-8346561-1	7836526-4-0	1-4466371-0	4-5249574-1	1-2421988-0	1-9902849-2	4-7501290-1	4-290759-1	4-5899648-1	4-4229928-1	4-9914622-1	4-0-7442180	1-4527937-0	8198726-0-1	7004064-4-0	4-9866965-1	1-4-8549423	4-6336848-1	4-6584286-1	1-2-1410233	4-0-6666431	9277521-4-0	1-1-6224358	8433243-0-1	8914963-4-0	1-4134210-2	1-4-8875324	4-0-4943768	4-8110557-1	766102-5635155-1	4-0-2243961	4-1414141-1	2444335-0-1	7439185-0-1	1-7673651-2	1-1-1728726	6293464-4-0	4-0-4933452	4-0-5827938	1-5682748-2	8389844-4-0	4-6404400-1	1-157575-0	7358556-0-1	4-0-6004710	2361281-0-1	1081297-0-1	7352921-0-1	1-4076305-2	1-4-2346510	4-0-6069966	4-0-2816411	1-8692405-0	1-1-3811010	1-8547377-0	5806173-4-0	1450328-1-8599495	1-1-2	1-133796-0	4-4107265-1	1-1-1318134	1-4965107-2	1-3925419-0	2229856-0-1	1-4-1257852	4-3574402-1	1-1-7189748	7361582-2-2	1-1-5361061	1-4-2110219	1-4-1266365	4-8000309-1	5201980-0-1	9823507-0-1	4-0-2045520	4-4095329-1	8600059-0-1	4-6982866-1	9669639-4-0	7855160-0-1	4-4106274-1	4-2855946-1	1-4-7210834	4-0-5542713	2930816-0-1	4-1250976-1	1-329043-0	4146196-0-1	5007372-0-1	4-5677787-1	6654670-4-0	1-4-1467997	1635576-4-0	4-9541253-1	4-5422695-1	8085251-4-0	4-0-4173204	1-2-2	1-5823419-0	4501760-0-1	4055840-0-1	4-5664671-1	4-0-2103457	1-4892126-2	4-9887106-1	1-4-2255976	6098277-0-1	1-4-2123086	4-5996656-1	1-1-2671722	1-1-1487052	1-9263633-0	3500779-4-0	9424251-708170-1	9064472-4-0	1-4-7777530	3999468-0-1	7252678-0-1	1-4-0	1-8054371-2	1-1-4536232	9424251-7830725-1	1-4-8386098	1970535-1-2	9424251-0-628785	4-0-6803237	4-3034884-2464804	1-2274012-0	1156638-4-0	1-9759436-0	1-7056961-0	4-7992896-1	1953283-0-1	1-3897709-0	1-4-1440836	1-2776017-2	5859308-4-0	2932243-1-2	4-3167972-1	4-0-5659286	1337368-1-2	4-0-8334582	6544743-0-1	1474230-0-1	780305-4-0	1-2044512-2	4-1228364-1	4-0-9184006	4-7707546-1	4112963-4-0	4-9218088-1	9424251-4962819-1	6928859-0-1	1-4-5720206	1-4-6997393	4-2726783-1	4-0-6602904	8452885-2-2	8337591-1-2	4-0-9717165	4-0-1686772	4-7021632-1	1-7226855-0	1-9442560-2	7425926-0-1	1-1-5232012	3262078-4-0	4-2735795-1	4-0-4522441	1-8826044-2	4-0-896024	2494914-0-1	1-4-466170	1-3489441-8599495	1-4-9644594	9249021-0-1	1736860-0-1	4-0-3689581	6058276-0-1	4-6957965-1	9370468-4-0	4-1250976-9469554	1-4-4143386	6640333-0-1	9148766-0-1	1-6863215-0	4-0-1551081	1-7470866-0	1-4-6290274	4-2351240-1	4792906-0-1	4-6610393-1	4-0-5255968	1-1-2346521	7524272-4-0	4-0-7083041	1-4-1803646	5524480-4-0	1-2776500-2	1639432-1-2	4-2115344-1	1-4-4851740	4-0-1393372	1-1-2827446	8333592-0-1	3251664-0-1	1-4-750496	4-0-8401920	1-2-8430631	4-8058803-1	4-6056796-1	4182424-4-0	4-0-9803293	1-1-2408017	1-4-6053787	1590857-0-1	1-7647845-0	1-9848001-2	443044-0-1	4-3480728-1	4-7272927-1	1-7065720-8599495	9771889-1-2	1-1-1446653	4-8496642-1	3665837-4-0	5692261-0-1	2676005-1-2	3965532-0-1	190780-0-1	4746160-1-8599495	4-6778940-1	4-4030226-1	1-4-2314197	5105864-0-1	1-588721-0	7558061-1-2	4-6846151-1	1-1-3327616	1-3925419-5119431	4534363-0-1	1-4-7496469	2448333-4-0	1-4-3298371	1-1-7109402	4-0-7767355	7066343-0-1	1-2708375-0	2563444-0-1	4-0-6247457	2098753-0-1	1-35380-2	9130845-0-1	526979-0-1	2368251-4-0	1-4313188-0	1-4913185-2	1-4-2430153	7045473-0-1	6067865-0-1	7737182-0-1	1-4209636-0	1-5867407-2	7644892-4-0	1-4-7999981	4119903-4-0	1-8933558-0	6427341-0-1	4-3040558-1	1-4923330-0	1-3329628-0	4-9610600-1	8577261-0-1	1-2-6780909	3700990-0-1	4-292934-1	1-4-3526309	1-4-9812726	1-4-6013367	9416501-4-0	1-4286138-0	4-0-1073326	4-0-6719717	1-3235215-0	5979406-2-2	2996941-0-1	7428600-0-1	4-0-9223892	7029313-4-0	4-0-4668574	5595599-0-1	2714859-4-0	4-2369601-1	5525929-2-2	4-6315524-1	8196394-0-1	7842951-4-0	224805-4-0	1344932-0-1	7317624-1-2	1-291612-0	9272031-4-0	4-8607070-1	4-0-6596745	1-4-929403	8419010-4-0	1-9930298-2	8732033-4-0	4-0-8859136	1-4-694745	4-0-675355	3951500-2-2	4-2653813-1	1205651-0-1	4-0-3043860	1-4-9193274	4-0-6502675	6748388-0-1	972392-0-1	1-2882648-0	1-1-972728	1-4-7480573	1-4-4466460	2524121-4-0	4-0-1	4-0-4186603	1-4-8620048	4-409412-1	9223031-0-1	1-1430247-0	1746887-0-1	4-5652696-1	4-1930760-1	857658-4-0	232861-1-2	6669894-0-1	4-57531-1	9193684-0-1	7036890-1-8599495	1-2-8348532	8942420-0-1	4-305475-1	4-3585034-1	3592523-0-1	4-2479201-1	1-1-7546257	1-1-8657255	1-6719608-0	4-1827042-1	1-999840-0	4-0-4831699	4-0-3081459	2920910-0-1	1-3880885-0	4-7409139-1	1-4353458-2	1-1-7670448	9424251-8400943-1	9424251-6290558-1	8001863-4-0	6445828-0-1	7647523-0-1	1-900938-2	4-0-8949293	4-3416514-1	1-4-9746896	1-1-6098482	4-0-2464804	4-3585094-1	1-5995809-0	5220086-1-2	1-4-3821616	1-9581428-0	4-8521242-1	1-6462321-0	5492029-4-0	4-3390472-1	4-0-5852725	3904039-4-0	4-0-1639130	1-9772286-0	4-7862458-1	4-0-3250793	1-4-2564031	1-814044-0	4-1066707-1	1-4-51505	4-2-4	9736523-4-0	9858817-4-0	6219022-4-0	1717596-0-1	4-723379-1	1-9285516-0	4-1597340-1	4-0-1779974	4-769470-1	786094-0-1	4-8620458-1	1-4-8451935	2305209-4-0	4-8408554-1	766102-0-1	1673219-4-0	4-0-1911801	4-4566517-1	394595-0-1	4-0-8798100	6743965-0-1	1-7632467-0	1-7104986-0	4-0-4669197	4-5692305-1	1-1-3397926	4-0-129595	4-0-5186518	4-6041400-1	4-8726203-1	4-2975738-1	1-9921636-0	4478175-0-1	4-5050304-1	4-415884-1	981422-1-2	7565460-0-1	4-0-748779	3846326-4-0	4-0-4358382	1-1088992-0	4-0-8931202	4-4743256-1	4-0-3754509	4-0-8207554	8437426-1-2	3792248-4-0	6913434-0-1	1-1-8599495	1-1-3894606	1-9357924-0	1-4505023-0	2420705-0-1	1-7351172-0	4-0-6125655	6094582-0-1	1-4-9373265	4-7137261-1	4-5930458-1	4-5487782-1	9424251-0-1	2030304-0-1	1-3842406-0	4-8748617-1	7316231-0-1	8335087-4-0	8101302-0-1	4-0-7656854	1-1223911-0	1-4-4409859	1-4-4648877	1-4-5368533	9424251-0-6584526	3397474-0-1	2166990-4-0	1-4202830-0	4-3444537-1	4-8042902-1	4-6093354-1	1-4-510866	1-9139778-0	1-4-1682307	2955116-4-0	1-930329-2	1-1167219-2	7656846-1-2	1-4-7864189	6886176-0-1	4-0-1374049	1-2918868-0	4-5036561-1	1-2982015-8599495	7455746-4-0	1-4778809-0	9603748-0-1	4-9855689-1	5222913-0-1	4-0-2592654	4-6029682-1	4-2029461-1	4-0-3727240	268079-0-1	4-1037368-1	5514431-4-0	4-6612592-1	8222937-0-1	4-0-7819271
9	assemblage-31-26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1808	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	0	7060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	11

10	assemblage-30-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	assemblage-46-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16408	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	10	0	0	0	2	0	0	0	0	26024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
10	assemblage-41-26	0	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

11	assemblage-30-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	assemblage-46-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16408	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	10	0	0	0	2	0	0	0	0	26024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
11	assemblage-7-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20864	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

12	assemblage-30-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	assemblage-46-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16408	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	10	0	0	0	2	0	0	0	0	26024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
