Seriation_Number	Assemblage	3-0-8174170	3-4352922-3	5990340-5841016-3	7623758-0-3	3-2565784-401282	312256-0-3	3-4561772-3	3-2565784-5475977	3-3581405-3	3-2565784-2008784	9306972-2565784-3	5861235-2565784-3	3-0-8190393	3-0-6669065	3-2565784-3297193	3-8424192-6061781	3-3135987-5931244	3-6228297-3	3-1135012-3	3-1323618-3	5390626-0-6061781	3-325876-3	696554-0-3	3-2565784-7154304	3-0-1444432	7804185-0-3	4710163-2565784-3	3741516-0-3	3-2565784-6360114	3-0-7469889	344348-2565784-3	3-7063091-3	6011106-0-3	3-2565784-7767981	3-0-7409744	3-9245739-3	5262425-0-3	5076803-0-3	3-163626-3	3-1524708-3	3-0-3775441	3-0-9254968	7703256-0-6061781	3-2565784-3	3-0-2221232	3-8560603-8181390	3-2565784-3265524	8964975-2565784-3	3514093-0-6061781	1533466-2565784-3	3-1770293-3	3-3036798-3	3-5789671-3	3-0-2650297	3-0-8312468	3-0-7659845	3-0-5971681	3-2565784-6971659	6588984-0-3	3-2565784-9310229	6768339-0-3	3-0-8853044	2536323-2565784-3	3-0-3225076	4528332-0-6061781	3-0-1121979	4489608-0-6061781	3-7147355-3	9225720-2565784-3	3-8038803-3	5447592-2565784-3	3-0-9058932	3-0-6595325	3-119500-3	4719322-0-3	3-8491046-3	3-2565784-5346990	3-3449438-3	6756348-0-8181390	1595270-2565784-3	3-8374958-6061781	3-5700236-3	6738-2565784-3	9107507-2565784-3	1358749-2565784-3	3-4153145-3	3-7402701-3	3-5780602-6061781	2156938-0-3	5330679-0-6061781	3-0-3758635	3-3684012-3	3-3190603-3	3-0-7674303	3-2915259-3	613682-0-3	3-9545772-3	3-8806775-3	3-5577766-6061781	3-9443882-3	5002092-0-6061781	3-0-3812667	3-2565784-7815750	5960363-0-3	7707580-2565784-3	3-2565784-706292	3-2565784-5914996	3-0-6540154	3-4044644-3	3-4949195-3	9182114-0-3	4101599-0-6061781	3-8323825-8181390	3-0-2849082	3-7150415-3	3-0-768690	6855950-0-3	3-2565784-7893225	880391-0-3	3-2565784-3647530	3-9009626-3	3-2565784-2685452	3-0-3287273	3-0-8531003	3-2565784-9965080	3-0-7634602	3-2565784-2699170	8015193-0-3	3-0-9844703	9396801-0-3	3-0-5195941	6097066-2565784-3	3-3135987-3041325	3-1517072-3	3-8653459-3	3-0-4661411	3-0-5601697	3-0-2001925	3-8081203-3	4030366-2565784-3	6498219-0-6061781	3-7180266-6061781	4956520-0-8181390	3-0-2721205	6855950-2519931-3	3-2565784-2063466	5990340-2565784-9732587	3251556-0-3	3-1162498-3	3-0-1020633	0-1466072-8655311	3-2565784-1366389	3-2823968-6061781	3-5087343-3	4000050-2565784-3	3-7686418-3	3-0-1017050	9428247-0-6061781	3-2565784-5521230	3-2578246-6061781	3-7781197-3	1794051-2565784-3	3-2565784-2919134	3-2565784-2061708	7254390-2565784-3	3-0-3930515	4576597-0-6061781	3-0-4903589	3432398-0-3	3-0-1096632	7619722-2565784-3	3-0-7966234	3-0-6306316	5116857-3-1	3-0-9929679	3-3852036-3	3-1432560-8181390	7372008-0-6061781	4411046-0-3	3-857494-3	3-1466368-6061781	3-2565784-1123963	6971820-2565784-3	3-8705942-3	6763970-0-8181390	3-8793170-3	3-6814193-3	3-2565784-1840588	3-0-7723553	2969375-0-8181390	3-6957979-3	9684902-2565784-3	3010541-0-3	3-2565784-1312429	5128655-0-6061781	3-0-3320892	6471351-0-6061781	3-2565784-3944366	3-4777100-6061781	3-0-9633730	3-0-1077501	7403106-2565784-3	3-0-2865365	3-0-7540886	3-0-6947993	3-2067097-3	7477833-0-3	3-0-891485	3-4415268-3	3-7348541-3	3-9199219-3	3-8092030-3	1452337-2565784-3	1079566-2565784-3	7486670-0-6061781	5990340-2565784-7920535	3-2903709-3	3-2565784-8340506	3-8647223-3	3951586-0-3	3-0-421953	3-2565784-467692	3-0-2147599	3-0-6338455	467470-0-3	3-281375-3	8427326-2565784-3	3-2565784-6956275	3-0-2936057	8034039-0-3	376749-2565784-3	3-3138659-6061781	359310-0-936845	3-0-2276466	3-2565784-2904754	3-2565784-4962843	3-6355674-3	3-0-6719452	3-782361-6061781	3-2565784-8603925	3-706523-3	6496184-0-3	3-1286038-3	3-6739416-3	8659612-0-6061781	3-4660868-3	3-2565784-8381092	3-3538730-3	3-8773587-3	3-3058283-6061781	3-3631552-3	4491084-0-3	0-3-8617707	3-0-6138123	2653492-2565784-3	1618118-0-3	5982578-2565784-3	2599862-2565784-3	3-4284268-3	6862536-0-6061781	3-2565784-577621	3-2565784-8258095	3-3416528-3	4747750-0-3	3-4613120-3	6532144-0-6061781	3-0-6713875	3-1323152-3	3876911-0-6061781	3-2460044-3	9574035-2565784-3	3-1914466-3	6972925-0-8181390	3-2565784-7739469	251267-2565784-229010	3-7111987-3	3-4367582-3	3-2565784-2786	3-0-1609217	3-1343591-3	3-4542760-3	3-3607272-6061781	4404903-0-3	2941648-2565784-3	3-4229593-3	7823916-0-3	3-0-9475693	7927151-2565784-3	8325179-0-3	3-2565784-7437095	3-0-6263915	6939693-2565784-3	3145411-2565784-3	9964622-0-3	1092426-2565784-3	3-7681451-1020633	3-2565784-1330962	3-9299757-3	1443316-2565784-3	790369-0-6061781	3-0-3	3-0-3845522	350249-0-3	3-0-8932841	3-4229549-3	3-1940776-3	2547176-2565784-3	3-2565784-5463877	3-0-9865233	3-0-2082368	3-6275430-3	2207093-0-6061781	3-0-3509594	3-0-2263463	3-4741042-3	5873146-3135987-3	3-0-23436	3-8382419-3	3-54709-3	3-5259279-3	3-6484497-6061781	3-173699-3	3-0-4057533	3-6203032-3	3-0-9196568	3-1346918-3	5990340-4589241-3	639197-0-3	3-0-6213994	3-0-1519452	3-2565784-5945331	3-6558627-3	1678757-0-3	9299636-2565784-3	3-0-12679	3-2565784-5111401	1702688-2565784-3	3-8879597-3	3-971527-6061781	3-8616936-3	3-0-6625428	3-4650171-3	3-5386098-3	3-0-8747048	3-3615134-3	7673880-2565784-3	5190120-0-3	3-0-2103317	3-0-2053611	4929156-0-3	3-4051555-3	3-2052248-3	1448777-2565784-3	3-8371461-3	3-2565784-5118433	3-0-8283312	1074071-0-6061781	3-2565784-9161816	1071021-0-3	3-3440015-3	2039856-0-3	3-2565784-106163	6387263-2565784-3	4371951-0-3	3-0-6460241	3-0-4816743	3-6466233-3	3-2565784-6084561	3-0-4912215	3-0-4957013	2401368-0-3	3-2565784-3102915	3-0-1256191	3-0-1821868	3-0-1728125	3-2565784-8795351	3-0-8106004	4903552-0-6061781	3-9276749-6061781	9000342-0-3	3-2565784-6471053	3-251176-6061781	7733767-2565784-3	3-0-2535500	1343859-2565784-3	4731714-2565784-3	3-652695-3	4677320-0-6061781	3-0-42065	1877004-0-3	3-7390025-3	3-3135987-3	8453369-0-6061781	3-5102835-3	7530332-0-6061781	1689622-0-3	8077541-0-6061781	3-2565784-229010	3-3799180-6061781	3-2565784-5485595	3-2565784-5632960	3-2565784-9047906	3-5405237-6061781	3-0-4751628	3-4095070-3	3-0-936845	3-5820826-6061781	3-2565784-7345520	3-0-8684664	3-2565784-6751155	3871553-2565784-3	3-6163597-3	3-5705961-3	3-2565784-7055021	7704858-0-8181390	3-2565784-9418612	3-5040010-3	3-7388234-3	7348726-0-3	3491089-0-6061781	3-0-6400664	3-1764131-3	3315161-2565784-3	9585924-2565784-3	3-6285247-3	1048330-2565784-3	3-9960365-3	5112666-0-3	3-3135987-650878	4190416-2565784-3	6420892-2565784-3	3-2565784-844733	3-0-3943068	8125814-2565784-3	3-0-1871026	3-6972345-3	8059608-0-6061781	3-0-9847549	3-0-6061781	3-5480620-6061781	5990340-2565784-3	2838535-0-3	3-5666134-3	3-8214870-3	3-845164-3	3-0-4532925	3-6218517-3	3-0-8095959	3-6177503-3	3-9104900-3	617283-0-3	5771582-0-3	9544279-0-3	3-2565784-3208298	3-9632990-3	3-0-951787	3-0-4658510	3-0-8974465	3772566-2565784-3	3-7153615-3	3-9747662-6061781	3-0-7032256	3-2565784-9807111	3-2565784-9615596	3-1167776-3	6822213-0-3	3-0-6749305	3-7811427-3	4355249-2565784-3	3-2565784-85335	3-2565784-7222403	3015490-0-3	3-2565784-9829331	3-5923245-3	3-6945523-3	587231-0-6061781	3-0-7637618	6129196-0-3	3996878-0-6061781	3-2565784-8760724	3-7161679-3	8041437-0-6061781	3-8234698-3	3-0-8181390	3-0-9629433	1968-0-3	3-9183057-3	1409603-0-6061781	3-0-7527341	3-0-2242327	3-0-3763432	3-0-6303761	3-2565784-2737203	3-2784331-3	3219670-0-3	9895435-2565784-3	0-3-8655311	941553-2565784-3	3-0-8623900	3-0-7383643	3-5375019-3	350249-6996474-3	5746549-0-3
868	assemblage-1-23	0	0	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	23464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	326	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4215	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14019	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
868	assemblage-4-4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	36	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	0	0	0	6563	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

869	assemblage-13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	2	10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4269	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7335	0	846	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	assemblage-1-23	0	0	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	23464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	326	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4215	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14019	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
869	assemblage-23-20	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	2	0	0	0	6600	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

870	assemblage-13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	2	10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4269	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7335	0	846	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	assemblage-1-23	0	0	0	0	1	0	0	0	6	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	23464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	326	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4215	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14019	0	1037	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
870	assemblage-6-12	0	0	0	0	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	40	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6987	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0

871	assemblage-13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	2	10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4269	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7335	0	846	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
